"";"id";"clust";"surrounded";"updated"
"1";47;345;NA;FALSE
"2";48;272;NA;FALSE
"3";49;272;NA;FALSE
"4";50;272;NA;FALSE
"5";51;272;NA;FALSE
"6";52;272;NA;FALSE
"7";58;345;NA;FALSE
"8";59;345;NA;FALSE
"9";60;345;NA;FALSE
"10";61;272;NA;FALSE
"11";62;272;NA;FALSE
"12";65;271;NA;FALSE
"13";66;272;NA;FALSE
"14";67;272;NA;FALSE
"15";68;272;NA;FALSE
"16";69;271;NA;FALSE
"17";71;271;NA;FALSE
"18";72;272;NA;FALSE
"19";73;345;21;TRUE
"20";75;272;NA;FALSE
"21";76;272;NA;FALSE
"22";77;345;NA;FALSE
"23";78;272;NA;FALSE
"24";79;271;33;TRUE
"25";81;271;33;TRUE
"26";83;271;NA;FALSE
"27";84;272;NA;FALSE
"28";85;271;NA;FALSE
"29";87;272;NA;FALSE
"30";88;272;NA;FALSE
"31";89;271;NA;FALSE
"32";90;272;NA;FALSE
"33";91;272;NA;FALSE
"34";92;272;NA;FALSE
"35";93;272;NA;FALSE
"36";94;271;NA;FALSE
"37";95;271;33;TRUE
"38";97;272;NA;FALSE
"39";106;276;NA;FALSE
"40";107;272;NA;FALSE
"41";117;363;NA;FALSE
"42";120;363;NA;FALSE
"43";121;363;42;TRUE
"44";134;353;NA;FALSE
"45";136;363;97;TRUE
"46";142;272;NA;FALSE
"47";147;929;NA;FALSE
"48";149;929;NA;FALSE
"49";152;271;NA;FALSE
"50";153;271;NA;FALSE
"51";165;271;NA;FALSE
"52";168;271;NA;FALSE
"53";171;271;NA;FALSE
"54";172;271;NA;FALSE
"55";173;271;33;TRUE
"56";178;345;NA;FALSE
"57";180;272;20;TRUE
"58";196;276;NA;FALSE
"59";229;271;NA;FALSE
"60";237;276;21;TRUE
"61";239;276;NA;FALSE
"62";240;271;2;TRUE
"63";251;353;NA;FALSE
"64";254;272;20;TRUE
"65";262;353;NA;FALSE
"66";266;929;NA;FALSE
"67";268;929;NA;FALSE
"68";272;272;NA;FALSE
"69";274;929;22;TRUE
"70";277;271;33;TRUE
"71";283;276;21;TRUE
"72";286;929;21;TRUE
"73";287;929;NA;FALSE
"74";294;271;NA;FALSE
"75";295;929;NA;FALSE
"76";296;929;NA;FALSE
"77";299;345;NA;FALSE
"78";300;270;NA;FALSE
"79";303;272;21;TRUE
"80";307;929;NA;FALSE
"81";310;353;2;TRUE
"82";312;353;NA;FALSE
"83";314;353;2;TRUE
"84";316;277;NA;FALSE
"85";319;353;NA;FALSE
"86";320;275;NA;FALSE
"87";321;929;20;TRUE
"88";322;363;41;TRUE
"89";324;353;NA;FALSE
"90";331;353;NA;FALSE
"91";333;353;NA;FALSE
"92";334;353;NA;FALSE
"93";343;363;NA;FALSE
"94";346;363;NA;FALSE
"95";349;275;20;TRUE
"96";351;363;NA;FALSE
"97";353;353;NA;FALSE
"98";356;277;NA;FALSE
"99";360;929;NA;FALSE
"100";361;929;20;TRUE
"101";364;353;NA;FALSE
"102";365;367;NA;FALSE
"103";366;929;NA;FALSE
"104";367;929;NA;FALSE
"105";370;929;NA;FALSE
"106";373;929;NA;FALSE
"107";375;929;NA;FALSE
"108";377;929;NA;FALSE
"109";379;929;NA;FALSE
"110";381;929;3;TRUE
"111";383;929;NA;FALSE
"112";387;363;NA;FALSE
"113";390;275;NA;FALSE
"114";391;363;NA;FALSE
"115";392;270;NA;FALSE
"116";393;345;NA;FALSE
"117";394;276;NA;FALSE
"118";396;353;2;TRUE
"119";397;353;NA;FALSE
"120";399;371;NA;FALSE
"121";402;363;NA;FALSE
"122";404;274;NA;FALSE
"123";409;353;NA;FALSE
"124";410;367;98;TRUE
"125";413;363;3;TRUE
"126";430;929;NA;FALSE
"127";431;929;NA;FALSE
"128";434;353;NA;FALSE
"129";438;353;NA;FALSE
"130";439;929;NA;FALSE
"131";440;363;NA;FALSE
"132";441;274;NA;FALSE
"133";442;353;NA;FALSE
"134";443;363;NA;FALSE
"135";445;363;NA;FALSE
"136";449;929;NA;FALSE
"137";451;363;NA;FALSE
"138";452;277;NA;FALSE
"139";453;276;NA;FALSE
"140";455;363;NA;FALSE
"141";456;363;NA;FALSE
"142";458;363;NA;FALSE
"143";460;363;NA;FALSE
"144";461;363;NA;FALSE
"145";462;363;NA;FALSE
"146";463;363;NA;FALSE
"147";464;363;NA;FALSE
"148";465;363;2;TRUE
"149";466;363;NA;FALSE
"150";467;929;NA;FALSE
"151";468;363;NA;FALSE
"152";469;363;NA;FALSE
"153";470;363;2;TRUE
"154";471;371;NA;FALSE
"155";474;363;99;TRUE
"156";475;363;98;TRUE
"157";476;276;NA;FALSE
"158";477;363;NA;FALSE
"159";478;363;3;TRUE
"160";480;371;NA;FALSE
"161";481;363;NA;FALSE
"162";482;363;NA;FALSE
"163";484;276;NA;FALSE
"164";485;276;NA;FALSE
"165";488;363;NA;FALSE
"166";489;276;NA;FALSE
"167";490;363;NA;FALSE
"168";491;363;NA;FALSE
"169";492;363;100;TRUE
"170";496;363;NA;FALSE
"171";498;363;NA;FALSE
"172";499;363;NA;FALSE
"173";500;363;NA;FALSE
"174";501;363;NA;FALSE
"175";502;363;NA;FALSE
"176";503;363;NA;FALSE
"177";504;363;1;TRUE
"178";505;363;1;TRUE
"179";506;366;NA;FALSE
"180";507;274;NA;FALSE
"181";509;929;NA;FALSE
"182";510;363;NA;FALSE
"183";513;274;NA;FALSE
"184";514;363;NA;FALSE
"185";515;363;NA;FALSE
"186";517;929;NA;FALSE
"187";520;277;NA;FALSE
"188";521;364;NA;FALSE
"189";522;364;NA;FALSE
"190";523;345;NA;FALSE
"191";524;363;NA;FALSE
"192";525;366;NA;FALSE
"193";526;276;NA;FALSE
"194";527;371;53;TRUE
"195";530;371;NA;FALSE
"196";532;276;NA;FALSE
"197";533;276;NA;FALSE
"198";536;276;NA;FALSE
"199";537;364;NA;FALSE
"200";538;276;NA;FALSE
"201";540;364;NA;FALSE
"202";541;366;23;TRUE
"203";542;276;3;TRUE
"204";544;363;NA;FALSE
"205";545;276;3;TRUE
"206";547;363;98;TRUE
"207";548;276;2;TRUE
"208";549;276;NA;FALSE
"209";551;353;96;TRUE
"210";552;353;NA;FALSE
"211";553;274;NA;FALSE
"212";554;364;23;TRUE
"213";555;366;NA;FALSE
"214";556;364;NA;FALSE
"215";557;276;2;TRUE
"216";560;273;NA;FALSE
"217";561;345;NA;FALSE
"218";562;273;33;TRUE
"219";563;364;NA;FALSE
"220";566;276;NA;FALSE
"221";569;366;NA;FALSE
"222";570;353;NA;FALSE
"223";571;273;NA;FALSE
"224";573;364;NA;FALSE
"225";575;364;NA;FALSE
"226";580;371;NA;FALSE
"227";581;353;NA;FALSE
"228";583;353;NA;FALSE
"229";584;275;NA;FALSE
"230";585;275;20;TRUE
"231";587;366;NA;FALSE
"232";588;366;NA;FALSE
"233";589;364;23;TRUE
"234";590;353;NA;FALSE
"235";591;364;NA;FALSE
"236";592;364;NA;FALSE
"237";593;364;23;TRUE
"238";594;363;NA;FALSE
"239";595;366;NA;FALSE
"240";598;366;NA;FALSE
"241";599;345;NA;FALSE
"242";601;366;22;TRUE
"243";602;345;NA;FALSE
"244";603;345;21;TRUE
"245";604;366;23;TRUE
"246";605;364;NA;FALSE
"247";606;364;NA;FALSE
"248";607;371;NA;FALSE
"249";608;353;NA;FALSE
"250";610;366;NA;FALSE
"251";611;364;23;TRUE
"252";612;276;NA;FALSE
"253";613;353;NA;FALSE
"254";615;274;NA;FALSE
"255";616;366;NA;FALSE
"256";617;276;NA;FALSE
"257";618;364;NA;FALSE
"258";619;366;NA;FALSE
"259";620;274;NA;FALSE
"260";621;274;NA;FALSE
"261";622;371;NA;FALSE
"262";623;364;21;TRUE
"263";624;364;NA;FALSE
"264";626;364;22;TRUE
"265";627;368;NA;FALSE
"266";628;364;NA;FALSE
"267";629;364;21;TRUE
"268";630;371;22;TRUE
"269";637;364;NA;FALSE
"270";638;364;NA;FALSE
"271";639;366;NA;FALSE
"272";640;371;NA;FALSE
"273";643;364;NA;FALSE
"274";645;274;NA;FALSE
"275";647;364;22;TRUE
"276";648;364;21;TRUE
"277";651;371;NA;FALSE
"278";654;274;NA;FALSE
"279";656;364;NA;FALSE
"280";657;364;NA;FALSE
"281";658;275;19;TRUE
"282";660;275;NA;FALSE
"283";661;364;22;TRUE
"284";663;364;NA;FALSE
"285";664;364;NA;FALSE
"286";665;366;NA;FALSE
"287";666;364;NA;FALSE
"288";667;274;33;TRUE
"289";668;367;NA;FALSE
"290";669;371;23;TRUE
"291";671;371;NA;FALSE
"292";672;366;NA;FALSE
"293";673;366;NA;FALSE
"294";674;366;NA;FALSE
"295";675;277;2;TRUE
"296";676;367;NA;FALSE
"297";677;364;NA;FALSE
"298";678;273;32;TRUE
"299";679;364;22;TRUE
"300";680;364;NA;FALSE
"301";681;364;21;TRUE
"302";682;928;23;TRUE
"303";684;928;NA;FALSE
"304";685;366;NA;FALSE
"305";686;367;97;TRUE
"306";687;364;23;TRUE
"307";689;928;NA;FALSE
"308";690;275;NA;FALSE
"309";692;928;NA;FALSE
"310";694;366;21;TRUE
"311";695;366;22;TRUE
"312";696;366;22;TRUE
"313";698;371;NA;FALSE
"314";699;365;NA;FALSE
"315";700;371;22;TRUE
"316";701;928;NA;FALSE
"317";702;345;NA;FALSE
"318";703;364;21;TRUE
"319";704;366;NA;FALSE
"320";707;276;NA;FALSE
"321";715;928;NA;FALSE
"322";716;928;NA;FALSE
"323";717;367;NA;FALSE
"324";718;367;NA;FALSE
"325";719;364;NA;FALSE
"326";720;345;NA;FALSE
"327";721;273;NA;FALSE
"328";722;364;NA;FALSE
"329";723;367;NA;FALSE
"330";724;371;NA;FALSE
"331";725;371;NA;FALSE
"332";726;367;NA;FALSE
"333";727;371;NA;FALSE
"334";728;273;NA;FALSE
"335";729;367;97;TRUE
"336";733;928;NA;FALSE
"337";734;928;NA;FALSE
"338";735;364;NA;FALSE
"339";736;364;NA;FALSE
"340";737;367;NA;FALSE
"341";738;366;NA;FALSE
"342";739;366;21;TRUE
"343";740;366;NA;FALSE
"344";741;366;NA;FALSE
"345";742;367;97;TRUE
"346";743;367;NA;FALSE
"347";744;366;NA;FALSE
"348";747;276;NA;FALSE
"349";748;276;NA;FALSE
"350";749;273;NA;FALSE
"351";750;273;NA;FALSE
"352";751;276;NA;FALSE
"353";752;371;NA;FALSE
"354";753;367;NA;FALSE
"355";754;367;NA;FALSE
"356";755;365;NA;FALSE
"357";756;365;23;TRUE
"358";758;366;NA;FALSE
"359";759;367;97;TRUE
"360";760;367;97;TRUE
"361";761;276;NA;FALSE
"362";762;364;NA;FALSE
"363";765;367;NA;FALSE
"364";766;365;NA;FALSE
"365";767;364;NA;FALSE
"366";768;928;21;TRUE
"367";769;371;NA;FALSE
"368";770;396;NA;FALSE
"369";771;396;NA;FALSE
"370";772;396;7;TRUE
"371";773;273;NA;FALSE
"372";774;928;NA;FALSE
"373";775;366;NA;FALSE
"374";776;366;NA;FALSE
"375";777;367;NA;FALSE
"376";778;366;21;TRUE
"377";779;345;NA;FALSE
"378";780;928;NA;FALSE
"379";782;366;NA;FALSE
"380";783;364;NA;FALSE
"381";784;366;NA;FALSE
"382";785;345;NA;FALSE
"383";786;274;NA;FALSE
"384";787;274;33;TRUE
"385";788;371;NA;FALSE
"386";789;928;NA;FALSE
"387";790;372;NA;FALSE
"388";791;366;NA;FALSE
"389";792;366;NA;FALSE
"390";793;366;NA;FALSE
"391";794;366;NA;FALSE
"392";795;928;NA;FALSE
"393";797;353;NA;FALSE
"394";798;353;NA;FALSE
"395";799;364;NA;FALSE
"396";800;928;21;TRUE
"397";801;274;NA;FALSE
"398";802;365;NA;FALSE
"399";803;365;NA;FALSE
"400";804;276;NA;FALSE
"401";805;276;NA;FALSE
"402";806;276;4;TRUE
"403";807;366;21;TRUE
"404";808;928;NA;FALSE
"405";809;371;NA;FALSE
"406";810;277;NA;FALSE
"407";811;366;21;TRUE
"408";812;366;NA;FALSE
"409";813;371;NA;FALSE
"410";814;364;22;TRUE
"411";815;928;22;TRUE
"412";816;371;NA;FALSE
"413";817;366;22;TRUE
"414";818;366;NA;FALSE
"415";819;364;NA;FALSE
"416";820;365;NA;FALSE
"417";821;364;20;TRUE
"418";822;371;NA;FALSE
"419";823;366;NA;FALSE
"420";824;364;NA;FALSE
"421";825;928;21;TRUE
"422";826;928;NA;FALSE
"423";827;371;NA;FALSE
"424";828;371;NA;FALSE
"425";830;364;NA;FALSE
"426";832;371;19;TRUE
"427";833;371;NA;FALSE
"428";834;371;21;TRUE
"429";835;928;NA;FALSE
"430";836;371;NA;FALSE
"431";837;276;3;TRUE
"432";838;366;NA;FALSE
"433";839;365;NA;FALSE
"434";840;928;NA;FALSE
"435";841;364;NA;FALSE
"436";842;364;22;TRUE
"437";843;371;NA;FALSE
"438";844;364;NA;FALSE
"439";845;365;NA;FALSE
"440";848;276;1;TRUE
"441";849;371;NA;FALSE
"442";850;928;NA;FALSE
"443";851;928;21;TRUE
"444";852;366;NA;FALSE
"445";853;365;NA;FALSE
"446";854;353;2;TRUE
"447";855;371;NA;FALSE
"448";856;371;NA;FALSE
"449";857;371;NA;FALSE
"450";858;276;NA;FALSE
"451";859;371;NA;FALSE
"452";860;928;NA;FALSE
"453";861;365;NA;FALSE
"454";864;396;7;TRUE
"455";866;372;NA;FALSE
"456";867;365;NA;FALSE
"457";868;364;NA;FALSE
"458";869;353;NA;FALSE
"459";870;371;NA;FALSE
"460";871;373;NA;FALSE
"461";872;366;NA;FALSE
"462";873;372;NA;FALSE
"463";874;928;NA;FALSE
"464";875;364;NA;FALSE
"465";876;371;NA;FALSE
"466";877;371;21;TRUE
"467";878;274;NA;FALSE
"468";880;353;NA;FALSE
"469";881;365;NA;FALSE
"470";882;353;NA;FALSE
"471";883;371;NA;FALSE
"472";885;371;NA;FALSE
"473";886;371;NA;FALSE
"474";887;365;NA;FALSE
"475";888;373;NA;FALSE
"476";889;365;NA;FALSE
"477";890;365;NA;FALSE
"478";891;371;NA;FALSE
"479";892;365;21;TRUE
"480";893;367;NA;FALSE
"481";894;365;NA;FALSE
"482";895;365;22;TRUE
"483";896;364;NA;FALSE
"484";899;365;NA;FALSE
"485";900;274;NA;FALSE
"486";901;276;NA;FALSE
"487";902;277;NA;FALSE
"488";903;367;NA;FALSE
"489";904;365;6;TRUE
"490";905;365;NA;FALSE
"491";906;396;7;TRUE
"492";907;353;NA;FALSE
"493";908;373;NA;FALSE
"494";909;371;NA;FALSE
"495";910;365;NA;FALSE
"496";911;364;NA;FALSE
"497";913;274;NA;FALSE
"498";914;364;NA;FALSE
"499";915;373;NA;FALSE
"500";916;371;NA;FALSE
"501";917;371;NA;FALSE
"502";918;371;NA;FALSE
"503";919;345;NA;FALSE
"504";921;371;NA;FALSE
"505";922;371;NA;FALSE
"506";923;364;NA;FALSE
"507";924;353;NA;FALSE
"508";925;353;NA;FALSE
"509";926;365;NA;FALSE
"510";927;365;NA;FALSE
"511";928;364;21;TRUE
"512";929;365;NA;FALSE
"513";932;372;NA;FALSE
"514";933;365;NA;FALSE
"515";934;371;19;TRUE
"516";935;364;20;TRUE
"517";936;364;NA;FALSE
"518";937;364;NA;FALSE
"519";938;365;NA;FALSE
"520";939;365;NA;FALSE
"521";940;365;NA;FALSE
"522";941;353;NA;FALSE
"523";942;365;NA;FALSE
"524";945;364;20;TRUE
"525";946;365;NA;FALSE
"526";947;373;54;TRUE
"527";948;365;NA;FALSE
"528";949;365;21;TRUE
"529";950;365;NA;FALSE
"530";951;276;NA;FALSE
"531";952;276;NA;FALSE
"532";953;277;NA;FALSE
"533";954;365;NA;FALSE
"534";955;365;NA;FALSE
"535";956;373;NA;FALSE
"536";957;275;NA;FALSE
"537";958;353;NA;FALSE
"538";959;365;NA;FALSE
"539";960;365;NA;FALSE
"540";961;371;NA;FALSE
"541";962;372;NA;FALSE
"542";963;373;NA;FALSE
"543";964;928;NA;FALSE
"544";965;353;NA;FALSE
"545";966;367;97;TRUE
"546";967;275;19;TRUE
"547";968;364;21;TRUE
"548";969;276;NA;FALSE
"549";970;364;22;TRUE
"550";973;367;NA;FALSE
"551";974;276;NA;FALSE
"552";975;353;98;TRUE
"553";977;366;NA;FALSE
"554";979;276;NA;FALSE
"555";980;367;98;TRUE
"556";982;364;NA;FALSE
"557";983;364;NA;FALSE
"558";984;276;3;TRUE
"559";985;364;NA;FALSE
"560";986;371;21;TRUE
"561";987;276;NA;FALSE
"562";988;396;7;TRUE
"563";991;368;NA;FALSE
"564";993;366;22;TRUE
"565";994;364;NA;FALSE
"566";996;367;NA;FALSE
"567";997;371;NA;FALSE
"568";998;367;NA;FALSE
"569";999;367;NA;FALSE
"570";1000;367;NA;FALSE
"571";1001;367;NA;FALSE
"572";1002;396;7;TRUE
"573";1003;366;21;TRUE
"574";1004;367;NA;FALSE
"575";1005;367;NA;FALSE
"576";1006;367;NA;FALSE
"577";1007;367;99;TRUE
"578";1008;367;NA;FALSE
"579";1011;276;NA;FALSE
"580";1012;365;NA;FALSE
"581";1013;366;NA;FALSE
"582";1014;365;NA;FALSE
"583";1015;365;NA;FALSE
"584";1016;365;NA;FALSE
"585";1017;371;NA;FALSE
"586";1018;371;NA;FALSE
"587";1019;276;NA;FALSE
"588";1020;276;3;TRUE
"589";1021;367;96;TRUE
"590";1023;353;43;TRUE
"591";1024;365;NA;FALSE
"592";1025;932;NA;FALSE
"593";1026;345;NA;FALSE
"594";1027;366;20;TRUE
"595";1028;371;NA;FALSE
"596";1029;371;NA;FALSE
"597";1030;364;NA;FALSE
"598";1031;366;20;TRUE
"599";1032;365;NA;FALSE
"600";1033;276;NA;FALSE
"601";1034;371;19;TRUE
"602";1035;364;21;TRUE
"603";1036;365;NA;FALSE
"604";1038;365;19;TRUE
"605";1039;396;6;TRUE
"606";1040;396;NA;FALSE
"607";1041;364;NA;FALSE
"608";1042;365;19;TRUE
"609";1044;365;19;TRUE
"610";1045;364;20;TRUE
"611";1046;367;NA;FALSE
"612";1047;365;NA;FALSE
"613";1048;368;22;TRUE
"614";1049;373;NA;FALSE
"615";1050;368;NA;FALSE
"616";1051;372;NA;FALSE
"617";1052;371;3;TRUE
"618";1053;366;21;TRUE
"619";1054;371;20;TRUE
"620";1055;368;NA;FALSE
"621";1057;371;NA;FALSE
"622";1058;932;20;TRUE
"623";1059;276;NA;FALSE
"624";1060;372;NA;FALSE
"625";1061;372;20;TRUE
"626";1062;373;53;TRUE
"627";1063;365;NA;FALSE
"628";1065;274;NA;FALSE
"629";1066;364;20;TRUE
"630";1067;364;NA;FALSE
"631";1068;371;NA;FALSE
"632";1069;365;NA;FALSE
"633";1070;368;NA;FALSE
"634";1071;364;NA;FALSE
"635";1072;368;NA;FALSE
"636";1073;365;NA;FALSE
"637";1075;364;NA;FALSE
"638";1076;371;3;TRUE
"639";1079;273;NA;FALSE
"640";1080;365;NA;FALSE
"641";1081;372;NA;FALSE
"642";1083;365;NA;FALSE
"643";1084;372;NA;FALSE
"644";1085;367;NA;FALSE
"645";1086;372;NA;FALSE
"646";1088;365;NA;FALSE
"647";1089;365;NA;FALSE
"648";1090;373;NA;FALSE
"649";1093;365;NA;FALSE
"650";1095;372;NA;FALSE
"651";1096;372;NA;FALSE
"652";1097;368;20;TRUE
"653";1106;364;20;TRUE
"654";1107;276;2;TRUE
"655";1108;372;NA;FALSE
"656";1110;372;NA;FALSE
"657";1111;373;7;TRUE
"658";1112;373;NA;FALSE
"659";1114;274;33;TRUE
"660";1115;366;NA;FALSE
"661";1116;372;NA;FALSE
"662";1117;365;NA;FALSE
"663";1118;365;NA;FALSE
"664";1119;396;NA;FALSE
"665";1120;365;NA;FALSE
"666";1122;365;NA;FALSE
"667";1123;365;NA;FALSE
"668";1124;365;NA;FALSE
"669";1125;345;NA;FALSE
"670";1128;396;6;TRUE
"671";1129;275;NA;FALSE
"672";1130;932;NA;FALSE
"673";1131;932;NA;FALSE
"674";1132;365;NA;FALSE
"675";1133;365;NA;FALSE
"676";1134;365;NA;FALSE
"677";1135;373;NA;FALSE
"678";1136;365;NA;FALSE
"679";1137;365;20;TRUE
"680";1138;373;NA;FALSE
"681";1141;364;NA;FALSE
"682";1142;366;21;TRUE
"683";1143;364;NA;FALSE
"684";1144;273;32;TRUE
"685";1145;372;NA;FALSE
"686";1146;365;19;TRUE
"687";1148;373;5;TRUE
"688";1149;365;NA;FALSE
"689";1150;365;NA;FALSE
"690";1153;364;21;TRUE
"691";1156;368;NA;FALSE
"692";1157;365;NA;FALSE
"693";1158;365;20;TRUE
"694";1159;372;2;TRUE
"695";1160;372;NA;FALSE
"696";1162;274;NA;FALSE
"697";1163;274;NA;FALSE
"698";1164;396;5;TRUE
"699";1165;387;NA;FALSE
"700";1166;273;NA;FALSE
"701";1167;273;NA;FALSE
"702";1168;365;NA;FALSE
"703";1169;273;NA;FALSE
"704";1171;372;NA;FALSE
"705";1172;932;NA;FALSE
"706";1175;273;NA;FALSE
"707";1177;387;NA;FALSE
"708";1178;372;NA;FALSE
"709";1179;372;NA;FALSE
"710";1180;372;NA;FALSE
"711";1182;373;NA;FALSE
"712";1183;932;NA;FALSE
"713";1184;373;NA;FALSE
"714";1185;273;NA;FALSE
"715";1187;274;20;TRUE
"716";1188;365;NA;FALSE
"717";1189;365;NA;FALSE
"718";1190;273;NA;FALSE
"719";1191;273;NA;FALSE
"720";1192;365;NA;FALSE
"721";1193;274;NA;FALSE
"722";1195;396;6;TRUE
"723";1196;396;NA;FALSE
"724";1197;273;NA;FALSE
"725";1198;387;NA;FALSE
"726";1199;932;NA;FALSE
"727";1200;372;3;TRUE
"728";1201;373;5;TRUE
"729";1202;365;NA;FALSE
"730";1203;368;20;TRUE
"731";1204;373;NA;FALSE
"732";1205;932;NA;FALSE
"733";1206;932;NA;FALSE
"734";1207;273;33;TRUE
"735";1208;396;NA;FALSE
"736";1210;932;NA;FALSE
"737";1211;396;NA;FALSE
"738";1212;368;NA;FALSE
"739";1213;365;NA;FALSE
"740";1214;396;NA;FALSE
"741";1215;273;NA;FALSE
"742";1216;368;20;TRUE
"743";1218;926;NA;FALSE
"744";1219;368;NA;FALSE
"745";1220;932;NA;FALSE
"746";1221;368;NA;FALSE
"747";1222;365;NA;FALSE
"748";1223;365;NA;FALSE
"749";1224;368;NA;FALSE
"750";1225;373;NA;FALSE
"751";1226;365;19;TRUE
"752";1227;368;NA;FALSE
"753";1228;932;NA;FALSE
"754";1229;368;NA;FALSE
"755";1230;365;NA;FALSE
"756";1231;932;NA;FALSE
"757";1232;396;5;TRUE
"758";1233;368;NA;FALSE
"759";1234;932;NA;FALSE
"760";1236;364;NA;FALSE
"761";1238;932;NA;FALSE
"762";1240;926;NA;FALSE
"763";1241;926;NA;FALSE
"764";1242;373;19;TRUE
"765";1243;364;NA;FALSE
"766";1244;373;96;TRUE
"767";1245;365;NA;FALSE
"768";1246;396;5;TRUE
"769";1247;373;NA;FALSE
"770";1248;365;NA;FALSE
"771";1249;365;NA;FALSE
"772";1250;932;NA;FALSE
"773";1251;365;NA;FALSE
"774";1252;352;NA;FALSE
"775";1253;365;NA;FALSE
"776";1254;352;NA;FALSE
"777";1255;365;20;TRUE
"778";1256;365;22;TRUE
"779";1257;926;43;TRUE
"780";1258;373;NA;FALSE
"781";1259;273;21;TRUE
"782";1260;387;NA;FALSE
"783";1261;387;20;TRUE
"784";1262;387;NA;FALSE
"785";1263;387;NA;FALSE
"786";1267;373;NA;FALSE
"787";1268;386;NA;FALSE
"788";1269;368;NA;FALSE
"789";1270;368;NA;FALSE
"790";1271;352;NA;FALSE
"791";1272;396;NA;FALSE
"792";1273;368;NA;FALSE
"793";1274;373;NA;FALSE
"794";1275;365;NA;FALSE
"795";1276;368;NA;FALSE
"796";1277;365;NA;FALSE
"797";1278;387;NA;FALSE
"798";1279;387;21;TRUE
"799";1280;396;NA;FALSE
"800";1281;373;NA;FALSE
"801";1282;383;NA;FALSE
"802";1283;373;4;TRUE
"803";1284;396;NA;FALSE
"804";1285;365;NA;FALSE
"805";1287;388;NA;FALSE
"806";1288;365;NA;FALSE
"807";1289;396;5;TRUE
"808";1290;396;NA;FALSE
"809";1291;396;5;TRUE
"810";1292;388;NA;FALSE
"811";1293;386;NA;FALSE
"812";1294;274;NA;FALSE
"813";1295;368;NA;FALSE
"814";1296;373;NA;FALSE
"815";1297;365;NA;FALSE
"816";1298;365;NA;FALSE
"817";1299;365;NA;FALSE
"818";1300;368;NA;FALSE
"819";1301;387;NA;FALSE
"820";1302;387;NA;FALSE
"821";1303;932;NA;FALSE
"822";1304;351;NA;FALSE
"823";1305;368;NA;FALSE
"824";1307;373;5;TRUE
"825";1308;365;NA;FALSE
"826";1309;386;20;TRUE
"827";1310;365;NA;FALSE
"828";1312;273;NA;FALSE
"829";1314;352;NA;FALSE
"830";1315;387;NA;FALSE
"831";1316;352;NA;FALSE
"832";1317;387;NA;FALSE
"833";1318;368;19;TRUE
"834";1319;365;NA;FALSE
"835";1320;368;19;TRUE
"836";1321;352;NA;FALSE
"837";1324;396;NA;FALSE
"838";1325;352;NA;FALSE
"839";1326;352;NA;FALSE
"840";1327;387;NA;FALSE
"841";1328;273;21;TRUE
"842";1330;352;NA;FALSE
"843";1331;386;NA;FALSE
"844";1332;932;NA;FALSE
"845";1333;365;NA;FALSE
"846";1334;365;NA;FALSE
"847";1336;396;7;TRUE
"848";1337;352;24;TRUE
"849";1338;365;NA;FALSE
"850";1339;365;NA;FALSE
"851";1341;387;NA;FALSE
"852";1343;932;2;TRUE
"853";1344;365;NA;FALSE
"854";1345;932;NA;FALSE
"855";1346;352;NA;FALSE
"856";1348;396;NA;FALSE
"857";1349;396;6;TRUE
"858";1351;273;NA;FALSE
"859";1352;373;NA;FALSE
"860";1353;273;NA;FALSE
"861";1354;387;NA;FALSE
"862";1355;368;NA;FALSE
"863";1356;386;NA;FALSE
"864";1357;373;NA;FALSE
"865";1359;368;NA;FALSE
"866";1360;274;41;TRUE
"867";1361;368;NA;FALSE
"868";1362;387;NA;FALSE
"869";1363;352;NA;FALSE
"870";1364;387;NA;FALSE
"871";1365;352;NA;FALSE
"872";1367;932;NA;FALSE
"873";1369;396;NA;FALSE
"874";1370;352;23;TRUE
"875";1372;274;NA;FALSE
"876";1373;352;NA;FALSE
"877";1374;387;NA;FALSE
"878";1375;352;NA;FALSE
"879";1376;396;NA;FALSE
"880";1377;352;NA;FALSE
"881";1378;365;NA;FALSE
"882";1379;388;20;TRUE
"883";1380;352;23;TRUE
"884";1383;396;6;TRUE
"885";1384;277;NA;FALSE
"886";1385;351;NA;FALSE
"887";1386;932;NA;FALSE
"888";1387;365;NA;FALSE
"889";1388;396;NA;FALSE
"890";1389;368;19;TRUE
"891";1390;388;NA;FALSE
"892";1391;273;21;TRUE
"893";1392;932;NA;FALSE
"894";1393;396;NA;FALSE
"895";1394;274;NA;FALSE
"896";1395;373;20;TRUE
"897";1396;373;NA;FALSE
"898";1397;387;NA;FALSE
"899";1398;932;NA;FALSE
"900";1399;365;NA;FALSE
"901";1403;383;NA;FALSE
"902";1404;932;NA;FALSE
"903";1405;274;NA;FALSE
"904";1406;345;NA;FALSE
"905";1408;368;NA;FALSE
"906";1409;352;NA;FALSE
"907";1410;365;NA;FALSE
"908";1411;396;NA;FALSE
"909";1414;352;NA;FALSE
"910";1415;273;21;TRUE
"911";1416;368;NA;FALSE
"912";1417;387;19;TRUE
"913";1418;387;20;TRUE
"914";1419;932;NA;FALSE
"915";1420;333;32;TRUE
"916";1421;365;20;TRUE
"917";1422;351;NA;FALSE
"918";1423;352;NA;FALSE
"919";1424;274;NA;FALSE
"920";1425;373;NA;FALSE
"921";1426;365;NA;FALSE
"922";1427;383;NA;FALSE
